track_id,genres,genres_all
139286,"[21, 46, 539]","[2, 539, 21, 46]"
139287,"[21, 46, 539]","[2, 539, 21, 46]"
139288,"[21, 46, 539]","[2, 539, 21, 46]"
139289,"[21, 46, 539]","[2, 539, 21, 46]"
139290,"[21, 46, 539]","[2, 539, 21, 46]"
139292,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139293,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139294,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139295,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139296,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139297,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139298,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139299,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139300,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139301,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139302,"[53, 74, 250]","[4, 38, 74, 12, 45, 53, 250]"
139311,"[21, 38, 580]","[580, 21, 38]"
139312,"[21, 38, 580]","[580, 21, 38]"
139313,"[21, 38, 580]","[580, 21, 38]"
139314,"[21, 38, 580]","[580, 21, 38]"
139315,"[21, 38, 580]","[580, 21, 38]"
139316,"[21, 38, 580]","[580, 21, 38]"
139317,"[21, 38, 580]","[580, 21, 38]"
139318,"[21, 38, 580]","[580, 21, 38]"
139319,"[21, 38, 580]","[580, 21, 38]"
139320,"[66, 76]","[66, 10, 12, 76]"
139321,"[66, 76]","[66, 10, 12, 76]"
139322,"[1, 38, 187, 250]","[1, 5, 38, 250, 187]"
139323,[250],"[250, 38]"
139324,[250],"[250, 38]"
139325,[250],"[250, 38]"
139326,[250],"[250, 38]"
139327,[250],"[250, 38]"
139328,[250],"[250, 38]"
139329,[250],"[250, 38]"
139330,[250],"[250, 38]"
139331,[250],"[250, 38]"
139332,[250],"[250, 38]"
139333,[250],"[250, 38]"
139339,"[21, 296]","[296, 21, 15]"
139340,"[2, 103]","[17, 2, 103]"
139341,"[2, 103]","[17, 2, 103]"
139342,"[2, 103]","[17, 2, 103]"
139343,"[2, 103]","[17, 2, 103]"
139344,"[2, 103]","[17, 2, 103]"
139345,"[2, 103]","[17, 2, 103]"
139346,"[2, 103]","[17, 2, 103]"
139347,"[2, 103]","[17, 2, 103]"
139348,"[49, 103, 359]","[359, 103, 12, 49, 17]"
139349,"[49, 103, 359]","[359, 103, 12, 49, 17]"
139350,"[49, 103, 359]","[359, 103, 12, 49, 17]"
139351,"[49, 103, 359]","[359, 103, 12, 49, 17]"
139352,"[49, 103, 359]","[359, 103, 12, 49, 17]"
139353,"[49, 103, 359]","[359, 103, 12, 49, 17]"
139354,"[49, 103, 359]","[359, 103, 12, 49, 17]"
139360,"[4, 25, 38]","[25, 4, 12, 38]"
139361,"[4, 25, 38]","[25, 4, 12, 38]"
139362,"[4, 25, 38]","[25, 4, 12, 38]"
139363,[38],[38]
139364,[38],[38]
139365,[38],[38]
139366,[38],[38]
139367,[38],[38]
139368,[38],[38]
139369,[38],[38]
139370,"[10, 17, 103, 137]","[103, 137, 10, 9, 17]"
139391,"[15, 314, 362]","[10, 362, 12, 15, 314]"
139392,"[15, 314, 362]","[10, 362, 12, 15, 314]"
139393,"[15, 314, 362]","[10, 362, 12, 15, 314]"
139395,"[15, 314, 362]","[10, 362, 12, 15, 314]"
139396,"[15, 314, 362]","[10, 362, 12, 15, 314]"
139397,"[15, 314, 362]","[10, 362, 12, 15, 314]"
139398,"[15, 314, 362]","[10, 362, 12, 15, 314]"
139399,"[15, 314, 362]","[10, 362, 12, 15, 314]"
139400,[32],"[32, 38]"
139401,[32],"[32, 38]"
139408,"[15, 47, 184]","[184, 47, 38, 15]"
139409,"[15, 47, 184]","[184, 47, 38, 15]"
139410,"[15, 47, 184]","[184, 47, 38, 15]"
139411,"[15, 47, 184]","[184, 47, 38, 15]"
139412,"[15, 47, 184]","[184, 47, 38, 15]"
139413,"[15, 47, 184]","[184, 47, 38, 15]"
139414,[32],"[32, 38]"
139415,[32],"[32, 38]"
139416,[32],"[32, 38]"
139417,"[18, 456, 1235]","[456, 18, 1235, 38]"
139418,"[18, 456, 1235]","[456, 18, 1235, 38]"
139419,"[18, 456, 1235]","[456, 18, 1235, 38]"
139420,"[18, 456, 1235]","[456, 18, 1235, 38]"
139421,"[18, 456, 1235]","[456, 18, 1235, 38]"
139422,"[18, 456, 1235]","[456, 18, 1235, 38]"
139423,"[18, 456, 1235]","[456, 18, 1235, 38]"
139424,"[18, 456, 1235]","[456, 18, 1235, 38]"
139425,"[18, 456, 1235]","[456, 18, 1235, 38]"
139426,"[18, 456, 1235]","[456, 18, 1235, 38]"
139427,"[18, 456, 1235]","[456, 18, 1235, 38]"
139428,"[18, 456, 1235]","[456, 18, 1235, 38]"
139429,"[18, 456, 1235]","[456, 18, 1235, 38]"
139430,"[18, 456, 1235]","[456, 18, 1235, 38]"
139431,"[18, 456, 1235]","[456, 18, 1235, 38]"
139432,"[18, 456, 1235]","[456, 18, 1235, 38]"
139433,"[1, 38, 41]","[1, 38, 41]"
139434,"[1, 38, 41]","[1, 38, 41]"
139436,"[15, 70]","[12, 70, 15]"
139437,"[15, 70]","[12, 70, 15]"
139454,"[38, 47, 70]","[70, 12, 38, 47]"
139455,"[38, 47, 70]","[70, 12, 38, 47]"
139457,"[49, 250, 514]","[514, 38, 49, 17, 250]"
139458,"[27, 89]","[89, 27, 12, 25]"
139459,"[27, 89]","[89, 27, 12, 25]"
139460,"[27, 89]","[89, 27, 12, 25]"
139461,"[27, 89]","[89, 27, 12, 25]"
139463,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139464,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139465,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139466,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139467,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139468,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139469,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139470,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139471,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139472,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139473,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139474,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139475,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139476,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139477,"[1, 18, 38, 107, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 250]"
139478,"[15, 811, 1235]","[811, 21, 1235, 15]"
139479,"[1, 4, 5, 32, 38, 41, 322]","[32, 1, 322, 4, 5, 38, 41]"
139480,"[47, 107]","[1235, 107, 38, 47]"
139481,"[47, 107]","[1235, 107, 38, 47]"
139482,"[47, 107]","[1235, 107, 38, 47]"
139483,"[47, 107]","[1235, 107, 38, 47]"
139484,[107],"[107, 1235]"
139485,[107],"[107, 1235]"
139486,[107],"[107, 1235]"
139487,[107],"[107, 1235]"
139488,[107],"[107, 1235]"
139489,[107],"[107, 1235]"
139490,[107],"[107, 1235]"
139491,[107],"[107, 1235]"
139492,[107],"[107, 1235]"
139513,"[267, 400, 1235]","[267, 15, 400, 1235, 182]"
139514,"[267, 400, 1235]","[267, 15, 400, 1235, 182]"
139515,"[267, 400, 1235]","[267, 15, 400, 1235, 182]"
139516,"[267, 400, 1235]","[267, 15, 400, 1235, 182]"
139517,"[267, 400, 1235]","[267, 15, 400, 1235, 182]"
139518,"[267, 400, 1235]","[267, 15, 400, 1235, 182]"
139519,"[267, 400, 1235]","[267, 15, 400, 1235, 182]"
139520,"[17, 103]","[17, 103]"
139521,"[17, 103]","[17, 103]"
139522,"[17, 103]","[17, 103]"
139523,"[17, 103]","[17, 103]"
139524,"[17, 103]","[17, 103]"
139525,[58],"[58, 12]"
139526,[58],"[58, 12]"
139527,[58],"[58, 12]"
139528,[58],"[58, 12]"
139529,[58],"[58, 12]"
139530,[58],"[58, 12]"
139531,"[15, 31]","[31, 12, 15]"
139532,[1235],[1235]
139533,[1235],[1235]
139534,[1235],[1235]
139535,[1235],[1235]
139536,[1235],[1235]
139537,[1235],[1235]
139561,"[103, 107]","[17, 107, 1235, 103]"
139564,"[103, 107]","[17, 107, 1235, 103]"
139565,"[103, 107]","[17, 107, 1235, 103]"
139566,"[103, 107]","[17, 107, 1235, 103]"
139567,"[103, 107]","[17, 107, 1235, 103]"
139568,"[103, 107]","[17, 107, 1235, 103]"
139569,"[103, 107]","[17, 107, 1235, 103]"
139570,"[103, 107]","[17, 107, 1235, 103]"
139573,"[10, 66]","[10, 12, 66]"
139574,"[10, 66]","[10, 12, 66]"
139575,"[10, 66]","[10, 12, 66]"
139584,[15],[15]
139585,[15],[15]
139586,[15],[15]
139587,[15],[15]
139588,[15],[15]
139589,[15],[15]
139590,[15],[15]
139591,[15],[15]
139620,"[1, 38, 250]","[1, 250, 38]"
139621,"[1, 38, 250]","[1, 250, 38]"
139626,"[15, 236, 495]","[495, 236, 15]"
139627,"[15, 236, 495]","[495, 236, 15]"
139628,"[15, 236, 495]","[495, 236, 15]"
139629,"[15, 236, 495]","[495, 236, 15]"
139630,"[15, 236, 495]","[495, 236, 15]"
139631,"[15, 236, 495]","[495, 236, 15]"
139632,"[15, 236, 495]","[495, 236, 15]"
139633,"[15, 236, 495]","[495, 236, 15]"
139634,"[15, 236, 495]","[495, 236, 15]"
139635,"[15, 236, 495]","[495, 236, 15]"
139636,"[38, 47, 247, 456]","[456, 247, 38, 47]"
139637,"[38, 47, 247, 456]","[456, 247, 38, 47]"
139638,"[38, 47, 247, 456]","[456, 247, 38, 47]"
139639,"[38, 47, 247, 456]","[456, 247, 38, 47]"
139640,"[15, 70, 107]","[70, 107, 12, 15, 1235]"
139641,"[15, 70, 107]","[70, 107, 12, 15, 1235]"
139642,"[15, 70, 107]","[70, 107, 12, 15, 1235]"
139643,"[15, 70, 107]","[70, 107, 12, 15, 1235]"
139644,"[6, 76]","[38, 10, 76, 6]"
139645,"[15, 70, 468]","[468, 12, 70, 15]"
139646,"[15, 70, 468]","[468, 12, 70, 15]"
139647,"[15, 70, 468]","[468, 12, 70, 15]"
139648,"[15, 70, 468]","[468, 12, 70, 15]"
139649,"[15, 70, 468]","[468, 12, 70, 15]"
139650,"[15, 70, 468]","[468, 12, 70, 15]"
139651,"[15, 70, 468]","[468, 12, 70, 15]"
139652,"[15, 70, 468]","[468, 12, 70, 15]"
139653,"[15, 70, 468]","[468, 12, 70, 15]"
139654,"[15, 70, 468]","[468, 12, 70, 15]"
139655,"[15, 70, 107]","[70, 107, 12, 15, 1235]"
139656,"[15, 70, 107]","[70, 107, 12, 15, 1235]"
139657,"[15, 70, 107]","[70, 107, 12, 15, 1235]"
139658,"[15, 70, 107]","[70, 107, 12, 15, 1235]"
139659,"[15, 107]","[107, 1235, 15]"
139660,"[15, 107]","[107, 1235, 15]"
139661,"[15, 107]","[107, 1235, 15]"
139662,"[15, 107]","[107, 1235, 15]"
139663,[32],"[32, 38]"
139664,"[1, 15, 27, 183]","[1, 38, 12, 15, 183, 27]"
139665,"[1, 15, 27, 183]","[1, 38, 12, 15, 183, 27]"
139666,"[1, 15, 27, 183]","[1, 38, 12, 15, 183, 27]"
139667,"[1, 15, 27, 183]","[1, 38, 12, 15, 183, 27]"
139668,"[1, 15, 27, 183]","[1, 38, 12, 15, 183, 27]"
139669,"[1, 15, 27, 183]","[1, 38, 12, 15, 183, 27]"
139670,"[1, 15, 27, 183]","[1, 38, 12, 15, 183, 27]"
139671,"[38, 107, 181]","[38, 107, 15, 1235, 181]"
139672,"[38, 107, 181]","[38, 107, 15, 1235, 181]"
139673,"[38, 107, 181]","[38, 107, 15, 1235, 181]"
139674,"[38, 107, 181]","[38, 107, 15, 1235, 181]"
139676,"[38, 107, 181]","[38, 107, 15, 1235, 181]"
139678,"[38, 107, 181]","[38, 107, 15, 1235, 181]"
139679,"[1, 38, 41, 187]","[1, 5, 38, 41, 187]"
139680,"[181, 401, 1235]","[401, 1235, 181, 15]"
139681,"[38, 47]","[38, 47]"
139682,"[38, 47]","[38, 47]"
139683,"[38, 47]","[38, 47]"
139684,"[38, 47]","[38, 47]"
139685,"[38, 47]","[38, 47]"
139686,"[38, 47]","[38, 47]"
139687,"[38, 47]","[38, 47]"
139688,"[38, 47]","[38, 47]"
139690,"[10, 66]","[10, 12, 66]"
139691,"[10, 66]","[10, 12, 66]"
139692,"[10, 66]","[10, 12, 66]"
139693,"[15, 70]","[12, 70, 15]"
139694,"[15, 70]","[12, 70, 15]"
139695,"[15, 70]","[12, 70, 15]"
139696,"[15, 70]","[12, 70, 15]"
139697,"[15, 70]","[12, 70, 15]"
139698,"[15, 70]","[12, 70, 15]"
139699,"[15, 70]","[12, 70, 15]"
139700,"[15, 70]","[12, 70, 15]"
139701,"[15, 70]","[12, 70, 15]"
139702,"[15, 70]","[12, 70, 15]"
139703,"[10, 296]","[296, 10, 15]"
139704,"[42, 107]","[42, 107, 1235, 15]"
139705,"[10, 66]","[10, 12, 66]"
139718,"[181, 296]","[296, 181, 15]"
139719,"[181, 296]","[296, 181, 15]"
139720,"[181, 296]","[296, 181, 15]"
139721,"[181, 296]","[296, 181, 15]"
139722,"[181, 296]","[296, 181, 15]"
139723,"[181, 296]","[296, 181, 15]"
139724,"[181, 296]","[296, 181, 15]"
139725,"[181, 296]","[296, 181, 15]"
139726,"[181, 296]","[296, 181, 15]"
139727,"[181, 296]","[296, 181, 15]"
139728,"[181, 296]","[296, 181, 15]"
139729,"[181, 296]","[296, 181, 15]"
139732,"[17, 18, 1235]","[17, 18, 1235]"
139733,"[1, 15, 107]","[1, 38, 107, 15, 1235]"
139734,"[1, 15, 107]","[1, 38, 107, 15, 1235]"
139735,"[1, 15, 107]","[1, 38, 107, 15, 1235]"
139736,"[1, 15, 107]","[1, 38, 107, 15, 1235]"
139737,"[1, 15, 107]","[1, 38, 107, 15, 1235]"
139738,"[1, 15, 107]","[1, 38, 107, 15, 1235]"
139739,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139740,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139741,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139742,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139743,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139744,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139745,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139746,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139747,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139748,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139749,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139750,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139751,"[18, 38, 42, 495]","[38, 42, 15, 495, 18, 1235]"
139752,"[88, 362]","[88, 362, 10, 12]"
139753,"[88, 362]","[88, 362, 10, 12]"
139754,"[88, 362]","[88, 362, 10, 12]"
139755,"[88, 362]","[88, 362, 10, 12]"
139756,"[88, 362]","[88, 362, 10, 12]"
139757,"[88, 362]","[88, 362, 10, 12]"
139758,"[88, 362]","[88, 362, 10, 12]"
139759,"[79, 400]","[2, 15, 400, 79, 182]"
139760,"[79, 400]","[2, 15, 400, 79, 182]"
139761,"[79, 400]","[2, 15, 400, 79, 182]"
139762,"[79, 400]","[2, 15, 400, 79, 182]"
139763,"[79, 400]","[2, 15, 400, 79, 182]"
139764,"[79, 400]","[2, 15, 400, 79, 182]"
139765,"[25, 109]","[25, 12, 109]"
139766,"[25, 109]","[25, 12, 109]"
139767,"[25, 109]","[25, 12, 109]"
139768,"[25, 109]","[25, 12, 109]"
139769,"[25, 109]","[25, 12, 109]"
139770,"[25, 109]","[25, 12, 109]"
139771,"[18, 1235]","[18, 1235]"
139772,"[18, 1235]","[18, 1235]"
139773,"[18, 1235]","[18, 1235]"
139774,"[18, 1235]","[18, 1235]"
139775,"[18, 1235]","[18, 1235]"
139776,"[18, 1235]","[18, 1235]"
139777,"[18, 1235]","[18, 1235]"
139778,[],[]
139792,[32],"[32, 38]"
139793,[38],[38]
139794,[],[]
139795,"[1, 18, 38, 107, 247, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 247, 250]"
139796,"[1, 18, 38, 107, 247, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 247, 250]"
139797,"[1, 18, 38, 107, 247, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 247, 250]"
139798,"[1, 18, 38, 107, 247, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 247, 250]"
139799,"[1, 18, 38, 107, 247, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 247, 250]"
139800,"[1, 18, 38, 107, 247, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 247, 250]"
139802,"[1, 18, 38, 107, 247, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 247, 250]"
139803,"[1, 18, 38, 107, 247, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 18, 1235, 659, 247, 250]"
139804,[32],"[32, 38]"
139805,"[15, 21]","[21, 15]"
139806,"[15, 21]","[21, 15]"
139807,"[15, 21]","[21, 15]"
139808,"[15, 21]","[21, 15]"
139809,"[15, 21]","[21, 15]"
139810,"[15, 21]","[21, 15]"
139811,"[15, 21]","[21, 15]"
139812,"[15, 21]","[21, 15]"
139813,"[15, 21]","[21, 15]"
139814,"[15, 21]","[21, 15]"
139815,"[137, 250]","[38, 137, 250, 9]"
139817,"[38, 42, 456]","[456, 42, 38, 15]"
139818,"[38, 42, 456]","[456, 42, 38, 15]"
139819,"[38, 42, 456]","[456, 42, 38, 15]"
139820,"[38, 42, 456]","[456, 42, 38, 15]"
139821,"[38, 42, 456]","[456, 42, 38, 15]"
139822,"[38, 42, 456]","[456, 42, 38, 15]"
139823,"[38, 42, 456]","[456, 42, 38, 15]"
139824,"[38, 42, 456]","[456, 42, 38, 15]"
139825,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139826,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139827,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139828,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139829,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139830,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139831,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139832,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139833,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139834,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139835,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139836,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139837,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139838,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139839,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139840,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139841,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139842,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139843,"[32, 70, 107]","[32, 70, 38, 107, 12, 1235]"
139844,[27],"[27, 12]"
139845,[27],"[27, 12]"
139846,[27],"[27, 12]"
139847,[27],"[27, 12]"
139848,[27],"[27, 12]"
139849,[27],"[27, 12]"
139850,[27],"[27, 12]"
139851,[27],"[27, 12]"
139852,[27],"[27, 12]"
139853,[27],"[27, 12]"
139854,[27],"[27, 12]"
139855,[27],"[27, 12]"
139856,[27],"[27, 12]"
139857,[27],"[27, 12]"
139858,"[15, 70, 181]","[12, 181, 70, 15]"
139859,"[15, 70, 181]","[12, 181, 70, 15]"
139860,"[15, 70, 181]","[12, 181, 70, 15]"
139861,"[15, 70, 181]","[12, 181, 70, 15]"
139862,[38],[38]
139863,[38],[38]
139864,[38],[38]
139865,[38],[38]
139866,"[38, 47]","[38, 47]"
139867,"[38, 47]","[38, 47]"
139868,"[38, 47]","[38, 47]"
139869,"[38, 47]","[38, 47]"
139870,"[22, 30, 38]","[38, 22, 30]"
139872,"[22, 30, 38]","[38, 22, 30]"
139873,"[38, 47]","[38, 47]"
139874,"[38, 47]","[38, 47]"
139875,"[38, 47]","[38, 47]"
139876,"[38, 47]","[38, 47]"
139877,"[27, 76]","[10, 27, 12, 76]"
139878,"[27, 76]","[10, 27, 12, 76]"
139885,"[15, 66, 359]","[66, 12, 359, 15]"
139886,"[15, 66, 359]","[66, 12, 359, 15]"
139893,"[18, 26, 1235]","[26, 18, 1235, 12]"
139894,"[18, 26, 1235]","[26, 18, 1235, 12]"
139895,"[18, 26, 1235]","[26, 18, 1235, 12]"
139896,"[18, 26, 1235]","[26, 18, 1235, 12]"
139897,"[18, 26, 1235]","[26, 18, 1235, 12]"
139898,"[18, 26, 1235]","[26, 18, 1235, 12]"
139904,"[12, 25]","[25, 12]"
139905,"[32, 38, 107]","[32, 1235, 107, 38]"
139910,"[15, 27, 38]","[27, 12, 38, 15]"
139911,"[15, 27, 38]","[27, 12, 38, 15]"
139912,"[15, 27, 38]","[27, 12, 38, 15]"
139913,"[15, 27, 38]","[27, 12, 38, 15]"
139914,"[15, 27, 38]","[27, 12, 38, 15]"
139916,"[15, 27, 38]","[27, 12, 38, 15]"
139917,"[15, 27, 38]","[27, 12, 38, 15]"
139918,"[3, 10, 27, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 27, 94]"
139919,"[3, 10, 27, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 27, 94]"
139920,"[42, 47, 107]","[38, 42, 107, 47, 15, 1235]"
139921,"[42, 47, 107]","[38, 42, 107, 47, 15, 1235]"
139922,"[42, 47, 107]","[38, 42, 107, 47, 15, 1235]"
139923,"[42, 47, 107]","[38, 42, 107, 47, 15, 1235]"
139924,"[42, 47, 107]","[38, 42, 107, 47, 15, 1235]"
139925,"[12, 25]","[25, 12]"
139926,"[15, 38, 107]","[1235, 107, 38, 15]"
139927,"[15, 38, 107]","[1235, 107, 38, 15]"
139928,"[15, 38, 107]","[1235, 107, 38, 15]"
139929,"[15, 38, 107]","[1235, 107, 38, 15]"
139930,"[15, 38, 107]","[1235, 107, 38, 15]"
139931,"[15, 38, 107]","[1235, 107, 38, 15]"
139932,"[26, 42, 1235]","[42, 12, 15, 1235, 26]"
139933,"[15, 296, 468]","[296, 468, 15]"
139934,"[15, 296, 468]","[296, 468, 15]"
139935,"[15, 296, 468]","[296, 468, 15]"
139936,"[15, 296, 468]","[296, 468, 15]"
139937,"[15, 296, 468]","[296, 468, 15]"
139939,"[4, 1235]","[1235, 4]"
139940,"[4, 1235]","[1235, 4]"
139941,"[4, 1235]","[1235, 4]"
139942,"[4, 1235]","[1235, 4]"
139943,"[4, 1235]","[1235, 4]"
139944,"[4, 1235]","[1235, 4]"
139945,"[4, 1235]","[1235, 4]"
139946,"[15, 811, 1235]","[811, 21, 1235, 15]"
139948,"[42, 183, 236]","[183, 42, 236, 15]"
139949,"[42, 183, 236]","[183, 42, 236, 15]"
139950,"[42, 183, 236]","[183, 42, 236, 15]"
139951,"[42, 183, 236]","[183, 42, 236, 15]"
139952,"[42, 183, 236]","[183, 42, 236, 15]"
139953,"[42, 183, 236]","[183, 42, 236, 15]"
139954,"[42, 183, 236]","[183, 42, 236, 15]"
139955,"[10, 33, 85]","[33, 10, 12, 17, 85]"
139956,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139957,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139958,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139959,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139960,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139961,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139962,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139963,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139964,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139965,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139966,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139967,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139968,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139969,"[7, 25, 76]","[7, 10, 76, 12, 20, 25]"
139970,"[17, 18, 47, 1235]","[38, 47, 17, 18, 1235]"
139971,"[906, 1235]","[906, 1235, 4]"
139973,"[906, 1235]","[906, 1235, 4]"
139974,"[906, 1235]","[906, 1235, 4]"
139975,"[906, 1235]","[906, 1235, 4]"
139976,"[906, 1235]","[906, 1235, 4]"
139977,"[906, 1235]","[906, 1235, 4]"
139978,"[906, 1235]","[906, 1235, 4]"
139979,"[906, 1235]","[906, 1235, 4]"
139980,"[906, 1235]","[906, 1235, 4]"
139981,"[906, 1235]","[906, 1235, 4]"
139982,"[906, 1235]","[906, 1235, 4]"
139983,"[906, 1235]","[906, 1235, 4]"
139984,"[906, 1235]","[906, 1235, 4]"
139985,"[906, 1235]","[906, 1235, 4]"
139986,"[906, 1235]","[906, 1235, 4]"
139987,"[906, 1235]","[906, 1235, 4]"
139988,"[906, 1235]","[906, 1235, 4]"
139989,"[906, 1235]","[906, 1235, 4]"
139990,"[15, 182, 337]","[337, 182, 15]"
139991,"[15, 182, 337]","[337, 182, 15]"
139992,"[15, 182, 337]","[337, 182, 15]"
139993,"[15, 182, 337]","[337, 182, 15]"
139994,"[15, 182, 337]","[337, 182, 15]"
139995,"[15, 182, 337]","[337, 182, 15]"
139996,"[15, 236, 495]","[495, 236, 15]"
139997,"[15, 236, 495]","[495, 236, 15]"
139998,"[15, 236, 495]","[495, 236, 15]"
139999,"[15, 236, 495]","[495, 236, 15]"
140000,"[15, 236, 495]","[495, 236, 15]"
140001,"[15, 236, 495]","[495, 236, 15]"
140002,"[15, 236, 495]","[495, 236, 15]"
140003,"[15, 236, 495]","[495, 236, 15]"
140004,"[15, 236, 495]","[495, 236, 15]"
140005,"[15, 236, 495]","[495, 236, 15]"
140006,"[1, 10, 12]","[1, 10, 12, 38]"
140007,"[1, 10, 12]","[1, 10, 12, 38]"
140008,"[1, 10, 12]","[1, 10, 12, 38]"
